,60.00%,80.00%,90.00%,99.00%
607730,1.495659,3.970067,8.910624,104.402055
607740,1.495678,3.970058,8.910599,104.400963
607750,1.495678,3.970039,8.910565,104.399961
607760,1.495715,3.970043,8.910545,104.398879
607770,1.495708,3.970024,8.910536,104.397773
607780,1.495741,3.969987,8.910461,104.396824
607790,1.495732,3.969966,8.910341,104.395930
607800,1.495743,3.969938,8.910308,104.395310
607810,1.495741,3.969910,8.910246,104.394890
607820,1.495750,3.969893,8.910139,104.394652
607830,1.495749,3.969858,8.910084,104.394344
607840,1.495750,3.969901,8.910191,104.394135
607850,1.495750,3.969905,8.910371,104.393903
607860,1.495744,3.969858,8.910658,104.393880
607870,1.495737,3.969849,8.910969,104.393869
607880,1.495759,3.969818,8.911218,104.393762
607890,1.495748,3.969767,8.911354,104.393626
607900,1.495739,3.969802,8.911433,104.393454
607910,1.495739,3.969766,8.911390,104.393237
607920,1.495734,3.969742,8.911306,104.393051
607930,1.495726,3.969768,8.911227,104.392773
607940,1.495755,3.969733,8.911150,104.392354
607950,1.495765,3.969895,8.911147,104.391890
607960,1.495771,3.969874,8.911048,104.391416
607970,1.495767,3.969850,8.911051,104.390778
607980,1.495782,3.969834,8.910955,104.389942
607990,1.495789,3.969930,8.910979,104.388965
608000,1.495787,3.969937,8.911140,104.387837
608010,1.495780,3.969897,8.911199,104.386750
608020,1.495770,3.969893,8.911480,104.385680
608030,1.495770,3.969868,8.911888,104.384356
608040,1.495771,3.969840,8.912332,104.382793
608050,1.495761,3.969816,8.912832,104.381156
608060,1.495747,3.969796,8.913224,104.379738
608070,1.495749,3.969774,8.913469,104.378333
608080,1.495743,3.969790,8.913441,104.376910
608090,1.495750,3.969759,8.913348,104.375327
608100,1.495737,3.969796,8.913330,104.373692
608110,1.495754,3.969780,8.913494,104.372042
608120,1.495780,3.969746,8.913741,104.370372
608130,1.495775,3.969707,8.913768,104.368864
608140,1.495755,3.969656,8.913671,104.367332
608150,1.495744,3.969698,8.913601,104.365837
608160,1.495738,3.969940,8.913553,104.364338
608170,1.495724,3.970108,8.913547,104.362869
608180,1.495711,3.970230,8.913522,104.361308
608190,1.495726,3.970385,8.913561,104.359810
608200,1.495714,3.970464,8.913598,104.358323
608210,1.495699,3.970664,8.913511,104.356922
608220,1.495692,3.970890,8.913445,104.355546
608230,1.495683,3.971005,8.913382,104.354213
608240,1.495685,3.970960,8.913268,104.353048
608250,1.495684,3.970967,8.913185,104.351755
608260,1.495685,3.971000,8.913127,104.350175
608270,1.495673,3.971067,8.913052,104.348688
608280,1.495659,3.971043,8.913030,104.347098
608290,1.495663,3.970996,8.912929,104.345546
608300,1.495659,3.970977,8.913122,104.344064
608310,1.495652,3.970960,8.913244,104.342787
608320,1.495666,3.970940,8.913385,104.341558
608330,1.495659,3.970925,8.913518,104.340475
608340,1.495650,3.970963,8.913471,104.339340
608350,1.495639,3.970968,8.913447,104.337968
608360,1.495648,3.971046,8.913499,104.336735
608370,1.495643,3.971016,8.913596,104.335696
608380,1.495641,3.970985,8.913624,104.334636
608390,1.495654,3.970972,8.913580,104.333583
608400,1.495647,3.971044,8.913466,104.332476
608410,1.495633,3.971011,8.913360,104.331309
608420,1.495632,3.970972,8.913278,104.330241
608430,1.495629,3.970932,8.913212,104.329225
608440,1.495641,3.970893,8.913095,104.328254
608450,1.495638,3.970879,8.913019,104.327301
608460,1.495643,3.970891,8.912978,104.326495
608470,1.495633,3.970854,8.912911,104.325971
608480,1.495626,3.970845,8.912863,104.325320
608490,1.495680,3.970819,8.912930,104.324718
608500,1.495689,3.970776,8.912842,104.323999
608510,1.495705,3.970765,8.912799,104.323130
608520,1.495693,3.970750,8.912837,104.322102
608530,1.495677,3.970712,8.912708,104.321184
608540,1.495666,3.970673,8.912585,104.320180
608550,1.495670,3.970644,8.912497,104.319216
608560,1.495667,3.970622,8.912409,104.318352
608570,1.495656,3.970586,8.912294,104.317498
608580,1.495641,3.970607,8.912286,104.316663
608590,1.495644,3.970621,8.912252,104.315829
608600,1.495634,3.970629,8.912169,104.314928
608610,1.495616,3.970636,8.912182,104.313833
608620,1.495600,3.970660,8.912137,104.312690
608630,1.495594,3.970658,8.912086,104.311449
608640,1.495589,3.970641,8.912025,104.310164
608650,1.495579,3.970660,8.911999,104.308864
608660,1.495570,3.970720,8.911912,104.307579
608670,1.495557,3.970759,8.911807,104.306403
608680,1.495558,3.970727,8.911713,104.305376
608690,1.495571,3.970723,8.911655,104.304326
608700,1.495564,3.970719,8.911727,104.303140
608710,1.495561,3.970673,8.911831,104.302071
608720,1.495561,3.970663,8.911829,104.301100
608730,1.495553,3.970634,8.911739,104.299811
608740,1.495545,3.970594,8.911645,104.298206
608750,1.495527,3.970557,8.911548,104.296809
608760,1.495534,3.970510,8.911453,104.295746
608770,1.495525,3.970477,8.911366,104.294824
608780,1.495512,3.970641,8.911331,104.294110
608790,1.495523,3.970636,8.911475,104.293479
608800,1.495516,3.970702,8.911402,104.292616
608810,1.495549,3.970720,8.911275,104.291732
608820,1.495538,3.970692,8.911148,104.291018
608830,1.495537,3.970686,8.911024,104.290215
608840,1.495546,3.970667,8.910896,104.289426
608850,1.495555,3.970654,8.910863,104.288497
608860,1.495545,3.970621,8.910775,104.287706
608870,1.495535,3.970601,8.910738,104.287247
608880,1.495536,3.970584,8.910669,104.286835
608890,1.495532,3.970663,8.910739,104.286442
608900,1.495534,3.970655,8.910903,104.286085
608910,1.495531,3.970619,8.911188,104.285668
608920,1.495550,3.970593,8.911767,104.285266
608930,1.495553,3.970592,8.912128,104.284874
608940,1.495538,3.970590,8.912282,104.284725
608950,1.495530,3.970591,8.912278,104.284647
608960,1.495514,3.970635,8.912165,104.284487
608970,1.495517,3.970692,8.912066,104.284362
608980,1.495519,3.970744,8.912037,104.284080
608990,1.495611,3.970795,8.911945,104.283718
609000,1.495608,3.970747,8.912073,104.283234
609010,1.495599,3.970743,8.912323,104.282907
609020,1.495597,3.970694,8.912597,104.282527
609030,1.495586,3.970684,8.912703,104.282169
609040,1.495580,3.970649,8.912695,104.281720
609050,1.495575,3.970602,8.912745,104.281112
609060,1.495563,3.970587,8.912655,104.280537
609070,1.495565,3.970688,8.912552,104.279987
609080,1.495558,3.970720,8.912451,104.279423
609090,1.495565,3.970674,8.912442,104.278962
609100,1.495564,3.970630,8.912513,104.278656
609110,1.495553,3.970609,8.912504,104.278485
609120,1.495555,3.970580,8.912457,104.278502
609130,1.495547,3.970542,8.912393,104.278629
609140,1.495541,3.970518,8.912511,104.278806
609150,1.495529,3.970518,8.912398,104.278909
609160,1.495523,3.970793,8.912279,104.278909
609170,1.495510,3.970849,8.912187,104.278856
609180,1.495491,3.970845,8.912105,104.278765
609190,1.495486,3.970835,8.912043,104.278940
609200,1.495477,3.970838,8.911925,104.279451
609210,1.495474,3.970894,8.911856,104.279981
609220,1.495465,3.970982,8.911786,104.280360
609230,1.495463,3.970970,8.911861,104.280396
609240,1.495489,3.970927,8.912072,104.280385
609250,1.495495,3.970902,8.912040,104.280382
609260,1.495492,3.970887,8.911949,104.280380
609270,1.495492,3.970883,8.912030,104.280475
609280,1.495488,3.970911,8.911966,104.280485
609290,1.495482,3.970880,8.911875,104.280522
609300,1.495481,3.970844,8.911841,104.280652
609310,1.495476,3.970824,8.911879,104.280698
609320,1.495474,3.970802,8.911837,104.280731
609330,1.495459,3.970772,8.911718,104.280640
609340,1.495452,3.970772,8.911631,104.280521
609350,1.495442,3.970729,8.911587,104.280340
609360,1.495429,3.970681,8.911485,104.280048
609370,1.495424,3.970687,8.911450,104.279896
609380,1.495427,3.970727,8.911478,104.279817
609390,1.495419,3.970694,8.911399,104.279874
609400,1.495426,3.970662,8.911399,104.280077
609410,1.495417,3.970618,8.911333,104.280415
609420,1.495413,3.970609,8.911224,104.280925
609430,1.495408,3.970561,8.911123,104.281611
609440,1.495404,3.970525,8.911040,104.282451
609450,1.495402,3.970542,8.910932,104.283299
609460,1.495392,3.970516,8.910814,104.284311
609470,1.495391,3.970483,8.910869,104.285574
609480,1.495392,3.970458,8.910923,104.286889
609490,1.495405,3.970486,8.910819,104.288104
609500,1.495396,3.970479,8.910694,104.289122
609510,1.495387,3.970439,8.910644,104.290245
609520,1.495373,3.970401,8.910560,104.291661
609530,1.495364,3.970352,8.910479,104.292987
609540,1.495354,3.970313,8.910461,104.294319
609550,1.495350,3.970329,8.910619,104.295744
609560,1.495340,3.970300,8.910922,104.297122
609570,1.495339,3.970257,8.911369,104.298535
609580,1.495336,3.970215,8.911796,104.299885
609590,1.495323,3.970217,8.912087,104.301289
609600,1.495313,3.970188,8.912235,104.302751
609610,1.495303,3.970144,8.912294,104.304031
609620,1.495308,3.970104,8.912211,104.305194
609630,1.495296,3.970111,8.912128,104.306276
609640,1.495290,3.970084,8.911996,104.307230
609650,1.495292,3.970146,8.911979,104.308080
609660,1.495289,3.970111,8.911981,104.308955
609670,1.495292,3.970145,8.911875,104.309743
609680,1.495289,3.970400,8.911777,104.310692
609690,1.495308,3.970436,8.911684,104.311603
609700,1.495384,3.970390,8.911563,104.312529
609710,1.495381,3.970348,8.911466,104.313254
609720,1.495369,3.970344,8.911367,104.313806
609730,1.495365,3.970355,8.911271,104.313972
609740,1.495355,3.970352,8.911172,104.314005
609750,1.495345,3.970333,8.911102,104.314080
609760,1.495330,3.970327,8.911016,104.314449
609770,1.495323,3.970304,8.910948,104.314972
609780,1.495315,3.970299,8.910873,104.315495
609790,1.495320,3.970285,8.910763,104.316049
609800,1.495315,3.970289,8.910726,104.316590
609810,1.495304,3.970298,8.910670,104.316854
609820,1.495291,3.970271,8.910588,104.317188
609830,1.495290,3.970272,8.910496,104.317613
609840,1.495300,3.970241,8.910784,104.317956
609850,1.495314,3.970216,8.911160,104.318296
609860,1.495303,3.970203,8.911438,104.318717
609870,1.495289,3.970325,8.911450,104.319058
609880,1.495280,3.970414,8.911362,104.319516
609890,1.495281,3.970379,8.911479,104.320075
609900,1.495271,3.970339,8.911574,104.320531
609910,1.495304,3.970302,8.911476,104.320812
609920,1.495312,3.970272,8.911373,104.321144
609930,1.495306,3.970300,8.911358,104.321668
609940,1.495301,3.970304,8.911297,104.322210
609950,1.495301,3.970336,8.911180,104.322630
609960,1.495313,3.970315,8.911069,104.323067
609970,1.495327,3.970289,8.910945,104.323597
609980,1.495333,3.970297,8.910889,104.324149
609990,1.495318,3.970317,8.910863,104.324832
610000,1.495325,3.970271,8.910746,104.325439
610010,1.495334,3.970333,8.910691,104.325711
610020,1.495322,3.970456,8.910691,104.326121
610030,1.495325,3.970570,8.910829,104.326401
610040,1.495315,3.970517,8.910775,104.326709
610050,1.495316,3.970479,8.910829,104.327090
610060,1.495310,3.970448,8.910725,104.327477
610070,1.495316,3.970412,8.910602,104.327955
610080,1.495306,3.970402,8.910495,104.328631
610090,1.495306,3.970393,8.910501,104.329283
610100,1.495300,3.970374,8.910662,104.330164
610110,1.495308,3.970329,8.910839,104.331235
610120,1.495307,3.970289,8.910942,104.332120
610130,1.495299,3.970258,8.911064,104.333048
610140,1.495290,3.970317,8.911105,104.334275
610150,1.495296,3.970318,8.911282,104.335289
610160,1.495322,3.970286,8.911407,104.336323
610170,1.495386,3.970271,8.911694,104.337256
610180,1.495387,3.970243,8.912050,104.338081
610190,1.495377,3.970207,8.912348,104.338848
610200,1.495363,3.970165,8.912432,104.339592
610210,1.495361,3.970121,8.912321,104.340162
610220,1.495351,3.970077,8.912208,104.340866
610230,1.495348,3.970035,8.912136,104.341709
610240,1.495351,3.970121,8.912119,104.342414
610250,1.495345,3.970123,8.912010,104.343154
610260,1.495337,3.970263,8.911974,104.343980
610270,1.495342,3.970262,8.912144,104.344741
610280,1.495324,3.970237,8.912146,104.345373
610290,1.495317,3.970220,8.912048,104.346018
610300,1.495311,3.970221,8.912050,104.346697
610310,1.495304,3.970216,8.911980,104.347727
610320,1.495313,3.970233,8.911862,104.348812
610330,1.495308,3.970194,8.911741,104.350056
610340,1.495296,3.970194,8.911694,104.351419
610350,1.495318,3.970149,8.911819,104.352606
610360,1.495305,3.970102,8.911829,104.353661
610370,1.495296,3.970074,8.911713,104.354529
610380,1.495285,3.970064,8.911609,104.355288
610390,1.495271,3.970038,8.911520,104.356049
610400,1.495262,3.970008,8.911427,104.356707
610410,1.495252,3.969982,8.911333,104.357381
610420,1.495274,3.969945,8.911256,104.358066
610430,1.495274,3.969890,8.911319,104.358770
610440,1.495262,3.969854,8.911359,104.359458
610450,1.495288,3.969841,8.911450,104.360104
610460,1.495288,3.969816,8.911659,104.360734
610470,1.495281,3.969963,8.911837,104.361334
610480,1.495267,3.970119,8.911743,104.362024
610490,1.495264,3.970261,8.911645,104.362661
610500,1.495266,3.970254,8.911522,104.363452
610510,1.495283,3.970579,8.911433,104.364458
610520,1.495282,3.970890,8.911383,104.365677
610530,1.495282,3.970872,8.911321,104.366926
610540,1.495275,3.970841,8.911263,104.368206
610550,1.495284,3.970817,8.911282,104.369655
610560,1.495274,3.970795,8.911385,104.370976
610570,1.495275,3.970848,8.911381,104.372288
610580,1.495334,3.971100,8.911387,104.373646
610590,1.495405,3.971078,8.911315,104.375188
610600,1.495436,3.971070,8.911203,104.376621
610610,1.495424,3.971051,8.911142,104.378037
610620,1.495416,3.971042,8.911052,104.379548
610630,1.495416,3.970995,8.910980,104.380907
610640,1.495412,3.970971,8.910956,104.382359
610650,1.495406,3.970998,8.910869,104.383686
610660,1.495392,3.971045,8.910789,104.385073
610670,1.495408,3.971094,8.910694,104.386586
610680,1.495399,3.971052,8.910625,104.388280
610690,1.495387,3.971031,8.910515,104.389913
610700,1.495383,3.970990,8.910568,104.391349
610710,1.495379,3.970977,8.910612,104.392736
610720,1.495396,3.971072,8.910583,104.393961
610730,1.495402,3.971075,8.910512,104.395236
610740,1.495441,3.971038,8.910413,104.396470
610750,1.495431,3.971003,8.910305,104.397567
610760,1.495424,3.971026,8.910214,104.398616
610770,1.495426,3.971009,8.910394,104.399608
610780,1.495421,3.971032,8.910382,104.400425
610790,1.495410,3.971016,8.910258,104.401255
610800,1.495419,3.971009,8.910153,104.402121
610810,1.495429,3.970988,8.910040,104.403110
610820,1.495439,3.971022,8.909959,104.404334
610830,1.495439,3.971016,8.909875,104.405888
610840,1.495429,3.971026,8.909793,104.407321
610850,1.495430,3.971001,8.909782,104.408680
610860,1.495426,3.970997,8.909835,104.410029
610870,1.495416,3.970951,8.909828,104.411240
610880,1.495410,3.970927,8.909851,104.412228
610890,1.495421,3.970888,8.909807,104.413098
610900,1.495417,3.970858,8.909741,104.413998
610910,1.495410,3.970871,8.909754,104.414977
610920,1.495408,3.971131,8.909968,104.415975
610930,1.495405,3.971190,8.909995,104.417238
610940,1.495402,3.971289,8.910000,104.418653
610950,1.495404,3.971316,8.910233,104.419814
610960,1.495396,3.971276,8.910479,104.421043
610970,1.495394,3.971242,8.910589,104.422458
610980,1.495385,3.971238,8.910634,104.423995
610990,1.495394,3.971238,8.910547,104.425633
611000,1.495393,3.971226,8.910458,104.427332
611010,1.495389,3.971274,8.910393,104.428748
611020,1.495390,3.971283,8.910316,104.429971
611030,1.495407,3.971401,8.910330,104.431095
611040,1.495395,3.971398,8.910325,104.432408
611050,1.495407,3.971437,8.910223,104.433723
611060,1.495400,3.971494,8.910101,104.435050
611070,1.495409,3.971562,8.910099,104.436383
611080,1.495394,3.971780,8.909994,104.437689
611090,1.495383,3.971766,8.909880,104.438863
611100,1.495381,3.971747,8.909850,104.439977
611110,1.495375,3.971715,8.909840,104.441041
611120,1.495363,3.971723,8.909756,104.441996
611130,1.495358,3.971681,8.909657,104.442964
611140,1.495353,3.971672,8.909556,104.444075
611150,1.495354,3.971661,8.909436,104.445326
611160,1.495347,3.971647,8.909362,104.446821
611170,1.495346,3.971733,8.909481,104.448379
611180,1.495338,3.971716,8.909613,104.450041
611190,1.495330,3.971700,8.909677,104.451630
611200,1.495316,3.971699,8.909758,104.453051
611210,1.495307,3.971665,8.909769,104.454283
611220,1.495352,3.971666,8.909867,104.455422
611230,1.495347,3.971650,8.909998,104.456455
611240,1.495342,3.971619,8.909978,104.457315
611250,1.495358,3.971600,8.909876,104.458148
611260,1.495441,3.971588,8.909789,104.459293
611270,1.495443,3.971681,8.909692,104.460387
611280,1.495438,3.971738,8.909575,104.461588
611290,1.495419,3.971803,8.909493,104.462949
611300,1.495429,3.971761,8.909372,104.464196
611310,1.495424,3.971755,8.909392,104.465452
611320,1.495450,3.971748,8.909427,104.466775
611330,1.495444,3.971780,8.909354,104.468212
611340,1.495440,3.971748,8.909376,104.469541
611350,1.495428,3.971710,8.909486,104.470847
611360,1.495423,3.971753,8.909496,104.472174
611370,1.495435,3.971882,8.909623,104.473536
611380,1.495428,3.972164,8.909684,104.475052
611390,1.495414,3.972253,8.909810,104.476570
611400,1.495409,3.972216,8.909903,104.478050
611410,1.495399,3.972171,8.909870,104.479397
611420,1.495403,3.972156,8.909821,104.480508
611430,1.495393,3.972138,8.909823,104.481496
611440,1.495396,3.972260,8.909726,104.482528
611450,1.495383,3.972391,8.909639,104.483500
611460,1.495369,3.972435,8.909699,104.484434
611470,1.495374,3.972414,8.909626,104.485377
611480,1.495370,3.972418,8.909561,104.486010
611490,1.495357,3.972484,8.909526,104.486648
611500,1.495348,3.972445,8.909452,104.487236
611510,1.495343,3.972396,8.909375,104.487704
611520,1.495335,3.972377,8.909259,104.488426
611530,1.495321,3.972323,8.909218,104.489332
611540,1.495309,3.972310,8.909125,104.490335
611550,1.495299,3.972281,8.909027,104.491482
611560,1.495287,3.972244,8.909102,104.492711
611570,1.495286,3.972230,8.909245,104.493636
611580,1.495284,3.972364,8.909405,104.494514
611590,1.495287,3.972436,8.909432,104.495500
611600,1.495289,3.972476,8.909504,104.496849
611610,1.495282,3.972446,8.909568,104.498163
611620,1.495286,3.972419,8.909508,104.499243
611630,1.495279,3.972401,8.909414,104.500077
611640,1.495273,3.972383,8.909367,104.501038
611650,1.495264,3.972357,8.909335,104.502144
611660,1.495251,3.972320,8.909396,104.503340
611670,1.495250,3.972291,8.909423,104.504563
611680,1.495242,3.972263,8.909355,104.505941
611690,1.495246,3.972251,8.909288,104.507314
611700,1.495243,3.972262,8.909190,104.508597
611710,1.495243,3.972452,8.909081,104.509829
611720,1.495237,3.972467,8.908987,104.511115
611730,1.495220,3.972471,8.908932,104.512491
611740,1.495210,3.972429,8.908876,104.514008
611750,1.495197,3.972407,8.908955,104.515514
611760,1.495189,3.972369,8.909018,104.516956
611770,1.495192,3.972326,8.909088,104.518195
611780,1.495176,3.972283,8.909170,104.519423
611790,1.495166,3.972292,8.909187,104.520641
611800,1.495160,3.972269,8.909130,104.521675
611810,1.495151,3.972229,8.909027,104.522492
611820,1.495155,3.972232,8.908985,104.523407
611830,1.495170,3.972226,8.908901,104.524142
611840,1.495165,3.972177,8.908789,104.524818
611850,1.495165,3.972153,8.908710,104.525473
611860,1.495160,3.972117,8.908651,104.526179
611870,1.495151,3.972085,8.908583,104.526956
611880,1.495144,3.972040,8.908475,104.527796
611890,1.495197,3.972024,8.908421,104.528556
611900,1.495192,3.971993,8.908462,104.529108
611910,1.495189,3.971973,8.908353,104.529656
611920,1.495177,3.972029,8.908315,104.530391
611930,1.495174,3.972005,8.908227,104.531177
611940,1.495165,3.972091,8.908199,104.531897
611950,1.495172,3.972061,8.908176,104.532711
611960,1.495160,3.972074,8.908074,104.533672
611970,1.495143,3.972183,8.907950,104.534556
611980,1.495142,3.972145,8.907839,104.535616
611990,1.495134,3.972128,8.907758,104.536800
612000,1.495129,3.972137,8.907746,104.538053
612010,1.495148,3.972138,8.907637,104.539260
612020,1.495135,3.972151,8.907522,104.540419
612030,1.495130,3.972174,8.907419,104.541558
612040,1.495127,3.972169,8.907374,104.542615
612050,1.495123,3.972124,8.907309,104.543681
612060,1.495136,3.972079,8.907299,104.544757
612070,1.495147,3.972047,8.907282,104.545754
612080,1.495139,3.972012,8.907278,104.546773
612090,1.495133,3.971967,8.907313,104.547940
612100,1.495136,3.971934,8.907251,104.549160
612110,1.495144,3.971921,8.907158,104.550328
612120,1.495161,3.971928,8.907116,104.551603
612130,1.495151,3.971914,8.907051,104.552664
612140,1.495145,3.971889,8.906989,104.553783
612150,1.495157,3.971870,8.906950,104.555138
612160,1.495143,3.971859,8.906850,104.556775
612170,1.495141,3.971814,8.906768,104.558408
612180,1.495132,3.971795,8.906661,104.560103
612190,1.495117,3.971775,8.906544,104.561911
612200,1.495111,3.971735,8.906433,104.563740
612210,1.495109,3.971754,8.906310,104.565484
612220,1.495142,3.971716,8.906186,104.567256
612230,1.495145,3.971713,8.906142,104.568838
612240,1.495153,3.971682,8.906051,104.570581
612250,1.495143,3.971691,8.905956,104.572254
612260,1.495136,3.971666,8.905851,104.573878
612270,1.495146,3.971635,8.905767,104.575667
612280,1.495141,3.971582,8.905727,104.577626
612290,1.495133,3.971591,8.905843,104.579423
612300,1.495124,3.971599,8.905940,104.581196
612310,1.495168,3.971619,8.905908,104.583014
612320,1.495167,3.971600,8.905899,104.584926
612330,1.495214,3.971681,8.905933,104.587006
612340,1.495203,3.971702,8.905836,104.589127
612350,1.495206,3.971658,8.905737,104.591311
612360,1.495201,3.971621,8.905748,104.593297
612370,1.495191,3.971589,8.905722,104.595320
612380,1.495191,3.971576,8.905672,104.597476
612390,1.495192,3.971647,8.905784,104.599952
612400,1.495190,3.971683,8.905753,104.602577
612410,1.495188,3.971710,8.905877,104.605210
612420,1.495191,3.971733,8.905999,104.607871
612430,1.495188,3.971692,8.905886,104.610712
612440,1.495182,3.971645,8.905761,104.613556
612450,1.495194,3.971619,8.905690,104.616231
612460,1.495186,3.971582,8.905626,104.619025
612470,1.495197,3.971544,8.905609,104.621739
612480,1.495192,3.971515,8.905520,104.624578
612490,1.495198,3.971487,8.905437,104.627543
612500,1.495193,3.971446,8.905313,104.630645
612510,1.495208,3.971435,8.905194,104.633532
612520,1.495197,3.971408,8.905106,104.636371
612530,1.495190,3.971383,8.905008,104.639015
612540,1.495194,3.971344,8.904915,104.641636
612550,1.495183,3.971351,8.904835,104.644356
612560,1.495175,3.971315,8.904831,104.647000
612570,1.495186,3.971347,8.904801,104.649694
612580,1.495191,3.971335,8.904703,104.652376
612590,1.495180,3.971565,8.904705,104.655023
612600,1.495190,3.971816,8.904798,104.657719
612610,1.495175,3.971847,8.905082,104.660416
612620,1.495171,3.971895,8.905196,104.663068
612630,1.495186,3.971858,8.905105,104.665805
612640,1.495174,3.971847,8.905233,104.668398
612650,1.495159,3.971828,8.905203,104.670959
612660,1.495152,3.971816,8.905111,104.673599
612670,1.495154,3.971766,8.905026,104.676356
612680,1.495148,3.971894,8.905106,104.679228
612690,1.495143,3.971879,8.905226,104.682098
612700,1.495155,3.971890,8.905220,104.684902
612710,1.495150,3.971853,8.905113,104.687775
612720,1.495137,3.971843,8.905016,104.690653
612730,1.495121,3.971808,8.904993,104.693626
612740,1.495120,3.971776,8.905037,104.696458
612750,1.495130,3.971809,8.905346,104.699101
612760,1.495116,3.971807,8.905581,104.701656
612770,1.495107,3.971851,8.905772,104.704115
612780,1.495120,3.971829,8.905771,104.706527
612790,1.495111,3.971837,8.905699,104.708914
612800,1.495109,3.971862,8.905612,104.711152
612810,1.495096,3.971840,8.905554,104.713317
612820,1.495094,3.971838,8.905605,104.715412
612830,1.495094,3.971831,8.905487,104.717618
612840,1.495085,3.971796,8.905384,104.720037
612850,1.495074,3.971757,8.905418,104.722566
612860,1.495085,3.971715,8.905337,104.725066
612870,1.495110,3.971700,8.905422,104.727620
612880,1.495096,3.971694,8.905343,104.730100
612890,1.495091,3.971691,8.905229,104.732317
612900,1.495086,3.971674,8.905153,104.734352
612910,1.495140,3.971682,8.905085,104.736202
612920,1.495144,3.971667,8.905234,104.737841
612930,1.495132,3.971675,8.905440,104.739407
612940,1.495123,3.971636,8.905495,104.740801
612950,1.495110,3.971597,8.905412,104.742113
612960,1.495107,3.971562,8.905401,104.743396
612970,1.495094,3.971519,8.905599,104.744838
612980,1.495088,3.971483,8.905939,104.746366
612990,1.495082,3.971496,8.906349,104.748175
613000,1.495083,3.971483,8.906814,104.750091
613010,1.495133,3.971472,8.907372,104.752083
613020,1.495128,3.971451,8.908015,104.754102
613030,1.495129,3.971512,8.908993,104.756087
613040,1.495117,3.971517,8.909843,104.758102
613050,1.495132,3.971523,8.910435,104.760221
613060,1.495125,3.971554,8.910759,104.762234
613070,1.495136,3.971581,8.911080,104.764088
613080,1.495137,3.971599,8.911070,104.765824
613090,1.495141,3.971600,8.911035,104.767581
613100,1.495147,3.971582,8.911224,104.769277
613110,1.495205,3.971636,8.911282,104.771084
613120,1.495201,3.971639,8.911164,104.772741
613130,1.495202,3.971592,8.911044,104.774310
613140,1.495193,3.971578,8.910940,104.776070
613150,1.495180,3.971580,8.910829,104.777858
613160,1.495188,3.971687,8.910740,104.779635
613170,1.495183,3.971644,8.910613,104.781583
613180,1.495179,3.971648,8.910513,104.783607
613190,1.495178,3.971717,8.910389,104.785544
613200,1.495175,3.971793,8.910330,104.787351
613210,1.495186,3.971896,8.910291,104.789068
613220,1.495181,3.971903,8.910199,104.790601
613230,1.495165,3.971909,8.910108,104.792146
613240,1.495163,3.971895,8.910000,104.793586
613250,1.495160,3.971877,8.909949,104.794956
613260,1.495156,3.971870,8.909816,104.796221
613270,1.495157,3.971870,8.909745,104.797398
613280,1.495144,3.971860,8.909674,104.798693
613290,1.495144,3.971853,8.909594,104.800148
613300,1.495131,3.971818,8.909526,104.801662
613310,1.495123,3.971791,8.909574,104.803068
613320,1.495110,3.971790,8.909625,104.804532
613330,1.495109,3.971795,8.909595,104.806061
613340,1.495104,3.971759,8.909487,104.807646
613350,1.495116,3.971749,8.909432,104.809367
613360,1.495113,3.971748,8.909340,104.811084
613370,1.495117,3.971722,8.909374,104.812661
613380,1.495146,3.971797,8.909271,104.814100
613390,1.495138,3.971759,8.909200,104.815553
613400,1.495135,3.971744,8.909326,104.817292
613410,1.495144,3.971712,8.909212,104.819054
613420,1.495145,3.971697,8.909094,104.820925
613430,1.495140,3.971677,8.909027,104.822680
613440,1.495133,3.971658,8.908968,104.824408
613450,1.495115,3.971660,8.908851,104.826025
613460,1.495119,3.971786,8.908810,104.827701
613470,1.495116,3.971914,8.909130,104.829460
613480,1.495114,3.971886,8.909557,104.831278
613490,1.495103,3.971877,8.909937,104.833112
613500,1.495112,3.971856,8.910270,104.834916
613510,1.495166,3.971859,8.910436,104.836745
613520,1.495155,3.971840,8.910509,104.838470
613530,1.495161,3.971788,8.910577,104.840144
613540,1.495152,3.971772,8.910584,104.841799
613550,1.495156,3.971749,8.910713,104.843493
613560,1.495164,3.971716,8.910801,104.844996
613570,1.495161,3.971675,8.910705,104.846643
613580,1.495157,3.971638,8.910704,104.848188
613590,1.495159,3.971597,8.910834,104.849502
613600,1.495162,3.971555,8.910885,104.850750
613610,1.495151,3.971518,8.910790,104.851895
613620,1.495152,3.971481,8.910774,104.852961
613630,1.495142,3.971459,8.910752,104.853858
613640,1.495153,3.971438,8.910719,104.854933
613650,1.495179,3.971424,8.910984,104.856064
613660,1.495179,3.971507,8.911163,104.857230
613670,1.495168,3.971474,8.911250,104.858460
613680,1.495161,3.971425,8.911424,104.859629
613690,1.495155,3.971406,8.911506,104.860782
613700,1.495155,3.971435,8.911672,104.861991
613710,1.495152,3.971486,8.911706,104.863061
613720,1.495145,3.971515,8.911807,104.864035
613730,1.495136,3.971515,8.911687,104.865083
613740,1.495126,3.971491,8.911632,104.866371
613750,1.495121,3.971484,8.911719,104.867715
613760,1.495117,3.971459,8.911726,104.869357
613770,1.495119,3.971465,8.911748,104.871113
613780,1.495113,3.971419,8.911786,104.872742
613790,1.495106,3.971496,8.911852,104.874314
